company_name,revenue_mean,revenue_std,profit_margin_mean,profit_margin_std,market_cap_mean,growth_rate_mean,esg_overall_mean,esg_overall_std,esg_overall_min,esg_overall_max,esg_environmental_mean,esg_environmental_std,esg_social_mean,esg_social_std,esg_governance_mean,esg_governance_std,carbon_emissions_mean,carbon_emissions_std,carbon_intensity_mean,energy_intensity_mean,water_intensity_mean,esg_component_gap_mean,esg_component_gap_max,industry,region,year,esg_overall_latest,esg_env_latest,esg_social_latest,esg_gov_latest,carbon_emissions_latest,esg_trend,esg_volatility
COMPANY_107,13420.3,2334.464156075222,19.663636363636364,2.8997492054564726,36410.045454545456,6.654545454545455,61.53636363636363,0.7433340127731637,60.4,62.4,99.47272727272728,0.948779119807036,56.872727272727275,2.8886297475069047,28.281818181818185,2.0404990476930798,134979.94545454544,22361.57608668779,10.074032036743384,25.185079510767068,5.037015602410875,71.19090909090909,74.7,Finance,Asia,2025,62.4,100.0,61.9,25.3,178162.4,0.8636363636363669,0.012079589511751811
COMPANY_108,14787.463636363636,5001.1893541982045,11.9,6.027105441254532,22538.954545454544,10.39090909090909,70.7909090909091,3.9162365979226874,66.5,76.9,67.91818181818182,1.55101140022773,66.13636363636364,6.927520873627559,78.30909090909091,3.684414348428943,1067371.1454545455,346251.8868610519,72.45824015510296,144.91648008350373,72.45824015510296,13.70909090909091,19.200000000000003,Healthcare,North America,2025,76.9,71.2,76.2,83.2,1626109.3,6.109090909090909,0.05532117962906069
COMPANY_109,6634.636363636364,1990.2644684929319,-5.1090909090909085,8.150883945371145,14530.763636363636,-7.554545454545454,53.22727272727273,4.361213342429125,47.1,61.6,51.06363636363637,5.717564643670021,50.9,3.291200388915878,57.709090909090904,4.73443862468499,5654395.545454546,1952406.4253111375,842.6277157175192,8426.277167812224,252.78831513488282,7.8909090909090915,13.100000000000001,Energy,Africa,2025,61.6,61.6,57.0,66.2,3175326.7,8.372727272727275,0.08193569046408263
COMPANY_11,484.10909090909087,286.31118544180373,4.372727272727273,4.491790491349949,522.9727272727273,-15.218181818181819,64.2090909090909,3.976544868464215,58.6,70.3,58.72727272727273,10.553870466240419,73.39090909090909,2.2827415733957053,60.50909090909091,1.6046523271129798,399529.4090909091,269338.95564211824,788.8435658229344,7888.4354952562535,236.6530180515538,17.69090909090909,30.800000000000004,Energy,Europe,2025,70.3,71.3,76.8,62.8,119639.5,6.0909090909090935,0.061931181584463216
COMPANY_110,2941.836363636364,791.8738817169403,18.59090909090909,1.7683068429741184,9388.800000000001,8.090909090909092,26.40909090909091,0.6759505092157939,25.2,27.5,55.23636363636364,1.5545241891155817,8.527272727272727,2.120891750698705,15.454545454545455,1.6681508543076289,239175.32727272727,63559.44556547187,81.33221894428746,162.66443973431447,81.33221894428746,46.709090909090904,49.4,Healthcare,Middle East,2025,26.6,57.1,7.8,15.0,349991.9,0.19090909090909136,0.025595372121768444
COMPANY_111,798.6181818181817,188.33195596171046,16.29090909090909,3.3434875640428343,1817.0454545454545,5.863636363636363,42.554545454545455,2.0397860850410905,38.5,44.6,95.48181818181818,4.460900846649296,12.727272727272727,2.7441176757168813,19.536363636363635,3.2961409943364774,8397.263636363636,1547.4483934999114,10.633897316282463,26.584744429922623,5.316955478730413,82.97272727272727,92.1,Finance,Africa,2025,43.8,100.0,7.9,23.5,10680.3,1.2454545454545425,0.04793344784330698
COMPANY_112,465.75454545454545,82.24007981071473,-1.0363636363636364,1.8386259691806417,908.3363636363637,4.863636363636363,54.66363636363636,4.567772482791308,47.4,60.6,28.61818181818182,5.467690221989206,37.08181818181818,6.835030092372407,98.28181818181817,1.9009566969387743,46302.972727272725,6616.882949862561,99.96733823298678,199.93457189330493,49.98361608595324,69.66363636363636,75.39999999999999,Retail,Europe,2025,60.6,34.4,47.3,100.0,56897.6,5.9363636363636445,0.0835614457187833
COMPANY_113,3831.381818181818,1554.6391882479882,5.463636363636364,3.5282496304180992,4755.481818181818,9.945454545454545,24.572727272727274,2.7306009994471583,20.3,28.0,16.3,5.143928459844675,39.52727272727273,1.3668144783334049,17.90909090909091,3.604290372723748,1233567.7636363637,456354.0160125564,325.77348969394416,5429.558202725941,434.3646618277075,23.718181818181815,30.799999999999997,Manufacturing,Latin America,2025,28.0,25.6,37.6,20.7,2055990.7,3.427272727272726,0.11112323712141597
COMPANY_114,1891.3545454545456,813.1365683126496,-3.9818181818181815,9.439048488255391,3773.0181818181823,-12.227272727272727,74.3,2.793921974572671,69.4,77.3,75.7,5.239656477289326,69.42727272727274,2.7280362567571914,77.78181818181818,1.7051792760986617,1290761.8363636362,616244.1217807409,670.1432036482121,6701.431988173866,201.04295484030007,9.018181818181818,12.799999999999997,Energy,North America,2025,77.3,82.7,69.9,79.4,468707.4,3.0,0.03760325672372371
COMPANY_115,363.20909090909095,19.161495481587796,11.963636363636363,2.55666686420923,740.2363636363635,-1.3909090909090907,62.56363636363637,2.0679810092323025,60.2,66.3,45.47272727272727,4.103435367857259,66.06363636363636,2.222283837529638,76.11818181818181,2.456346140843417,64049.00909090909,3949.6306636075606,176.33659574408068,881.6829725842468,220.420675036794,30.64545454545454,36.0,Consumer Goods,Europe,2025,66.3,54.5,69.0,75.3,55167.8,3.7363636363636274,0.03305404112402692
COMPANY_116,419.8454545454546,67.99662291079407,3.590909090909091,3.163685997520786,516.0545454545455,-1.7,43.88181818181818,4.76231418153363,37.4,50.1,48.91818181818182,1.9589886073268432,34.96363636363637,8.25751448406513,47.74545454545455,4.987657493526122,36051.799999999996,6208.546526039733,85.75139945177686,171.5027887126451,42.87569690063219,15.081818181818182,25.699999999999996,Retail,Asia,2025,50.1,51.3,42.7,56.2,32515.0,6.218181818181819,0.10852590842525363
COMPANY_117,1182.5363636363636,77.08079232503093,12.390909090909092,2.1603030090496778,2431.718181818182,1.3181818181818181,68.95454545454545,2.5711334606992384,65.0,73.0,38.73636363636364,4.4369522709338955,89.06363636363636,3.4343187759067253,79.05454545454546,1.3041193475780024,109859.05454545455,8284.365240664327,92.8817014748509,185.7634105449292,46.4408580414951,50.32727272727273,55.0,Retail,Asia,2025,73.0,46.0,94.8,78.3,114351.5,4.045454545454547,0.03728736726129416
COMPANY_118,958.0,57.3566386741762,2.9,1.193314711214104,460.1545454545454,1.8727272727272728,68.49090909090908,1.4808474232374824,65.7,71.1,89.08181818181818,2.2274730893181096,61.42727272727273,5.48344616260448,54.98181818181818,3.0567362273569443,55219.30909090909,3697.766604980507,57.638972721254056,115.27791878687027,28.819487751109293,35.26363636363636,41.0,Retail,Asia,2025,68.1,85.7,66.6,52.1,63309.1,-0.39090909090909065,0.021621079978248352
COMPANY_119,1223.2818181818182,143.3242534826665,10.772727272727273,1.272077756342676,2496.2727272727275,-0.7272727272727273,36.09090909090909,3.4564301079161304,30.4,42.2,56.472727272727276,3.979470042377735,36.47272727272727,3.5656951381437296,15.318181818181818,3.655083632919549,197485.0181818182,28813.673096008384,160.94606333146265,804.730326109943,201.18258674983855,41.154545454545456,44.699999999999996,Consumer Goods,Middle East,2025,42.2,63.2,43.8,19.7,165395.4,6.109090909090909,0.09577010374578698
COMPANY_12,3560.3363636363633,274.10881150640637,14.345454545454546,4.420715696889731,7666.181818181818,1.5454545454545454,52.77272727272727,1.334234543917153,50.8,54.6,88.39999999999999,1.449827575955154,41.40909090909091,1.710236559926458,28.463636363636365,2.931304394726938,41421.86363636364,3616.314213746569,11.62601022310176,29.065027036264436,5.813003983042247,59.93636363636363,65.7,Finance,Asia,2025,53.6,87.9,42.6,30.3,41848.9,0.827272727272728,0.025282652856311254
COMPANY_120,2261.0363636363636,824.7594476848718,5.290909090909091,2.35306376685994,1949.1545454545455,8.972727272727273,57.32727272727273,2.1748981167360024,53.1,59.4,56.56363636363637,6.589275032546861,28.44545454545454,1.981597151977988,86.99090909090908,1.280979738680162,357980.5909090909,114294.1480981284,160.8141286617141,804.0706795487723,201.01766867042318,58.54545454545455,61.8,Consumer Goods,Asia,2025,58.7,64.0,27.4,84.9,546351.0,1.3727272727272748,0.037938279866945805
COMPANY_121,746.9454545454545,54.18188560093425,1.190909090909091,1.3772832282827998,388.47272727272724,0.8454545454545456,50.27272727272727,2.606565137912696,47.4,55.9,32.0,5.173006862551025,83.06363636363636,3.1515941132299123,35.809090909090905,1.3895715494025795,72871.12727272727,5575.718272490263,97.60450390497611,195.20897001424927,48.802251902875696,51.85454545454545,58.599999999999994,Retail,Oceania,2025,55.9,42.3,88.8,36.8,69071.1,5.627272727272725,0.051848492797540065
COMPANY_122,5850.909090909091,2092.4576767306644,-2.1454545454545455,2.220073708850063,12796.327272727272,11.572727272727272,58.26363636363636,1.631117854278303,55.7,60.5,45.41818181818182,3.5614093226749928,74.00909090909092,1.8742756176478113,55.36363636363637,2.554710444364576,5118250.954545454,1705143.826878,882.020874235278,8820.208719895614,264.60626470766766,28.59090909090909,32.8,Energy,Europe,2025,60.0,50.1,76.1,53.7,7913244.5,1.7363636363636417,0.027995469491436
COMPANY_123,61640.65454545454,39758.6228502287,18.400000000000002,3.3448467827390833,288390.15454545454,22.145454545454545,60.36363636363637,3.2524675946956725,55.3,64.6,99.24545454545455,1.317849487888238,22.09090909090909,4.841168153546113,59.71818181818182,5.447167737791482,1547492.7909090908,988143.7893977531,25.264619291419557,50.5292399811321,15.158771649326921,77.15454545454546,83.2,Technology,Middle East,2025,64.1,100.0,30.3,61.9,3447075.5,3.7363636363636274,0.053881240273572883
COMPANY_124,1234.890909090909,131.89280840550364,8.700000000000001,4.020696457083027,1366.9545454545455,2.9181818181818184,37.17272727272728,2.3268394483036055,32.4,40.2,53.13636363636363,3.242305576984599,39.03636363636364,3.6530186770047366,19.327272727272728,2.8372842328857035,306226.2272727273,28934.03301491485,248.39091475786884,4139.848621928482,331.18789640457186,33.80909090909091,42.900000000000006,Manufacturing,Africa,2025,40.2,57.3,43.7,19.5,316721.8,3.027272727272724,0.06259533854570716
COMPANY_125,4408.400000000001,865.0178969246817,7.954545454545454,6.033135774431673,7682.072727272727,4.381818181818182,40.163636363636364,0.9531765075501271,39.0,41.9,96.39090909090909,2.3623947788016078,23.045454545454547,1.717185858527628,1.0363636363636364,1.4066077827686914,46133.65454545455,7942.077378037013,10.506161093305728,26.265399155381125,5.253081607422403,95.35454545454546,100.0,Finance,Middle East,2025,41.9,99.8,24.6,1.3,56393.1,1.7363636363636346,0.023732325900976455
COMPANY_126,2882.0545454545454,878.70846173647,3.209090909090909,2.2246143690332243,2840.5272727272727,9.718181818181819,43.79090909090909,1.7282676560385821,41.7,47.0,21.563636363636363,3.2339674479724505,60.445454545454545,2.8866463712632466,49.4,3.2286219970755323,901814.2818181817,259177.65539038592,314.7202787209269,5245.338037643989,419.62704429097755,38.88181818181818,49.0,Manufacturing,Oceania,2025,47.0,25.6,61.3,54.3,1326961.2,3.2090909090909108,0.03946635710281172
COMPANY_127,2463.5,501.580956576304,9.327272727272726,2.2023128338593994,4014.709090909091,5.554545454545455,60.56363636363637,1.1901871510588011,57.9,61.7,70.67272727272727,4.4152216046515464,40.31818181818182,3.1034877740433258,70.68181818181819,1.744028773740953,345685.1090909091,60746.83105753671,141.0798373282093,705.3991717925518,176.34979785565463,32.554545454545455,38.49999999999999,Consumer Goods,Asia,2025,59.8,73.6,36.9,68.9,489858.8,-0.7636363636363726,0.019651844283468646
COMPANY_128,628.8636363636364,124.43875821244175,3.7454545454545456,1.932026726711427,240.64545454545453,5.172727272727273,32.6,2.4128820940941136,29.7,36.6,47.809090909090905,1.3018867427349776,36.10909090909091,5.510073419738536,13.9,1.7601136326953437,434724.64545454545,82924.3696266829,692.3309991126588,6923.309993677534,432.70688802630104,33.90909090909091,37.900000000000006,Utilities,Africa,2025,36.6,49.4,42.7,17.9,487747.3,4.0,0.07401478816239612
COMPANY_129,1835.2,299.5268235066768,11.936363636363637,2.6306929609031635,4087.5363636363636,5.154545454545455,47.309090909090905,2.656860758660318,43.1,50.9,59.89090909090908,4.37868805590317,21.845454545454544,3.4220939894642393,60.17272727272727,1.9723543845317992,142537.04545454544,17880.902119376628,78.0704705196677,156.14094112195318,78.0704705196677,39.58181818181818,45.1,Healthcare,Africa,2025,50.5,67.5,22.4,61.6,176313.0,3.190909090909095,0.05615962403009896
COMPANY_13,973.3181818181819,358.7837672420028,11.69090909090909,1.5712762618041074,1894.6454545454544,11.872727272727273,51.4,3.984469851812159,44.6,56.1,89.49090909090908,5.716721883291952,28.70909090909091,3.459900156205246,36.00909090909091,3.769735944454081,109134.12727272726,32882.94377832042,114.72611077677924,573.6305946712972,143.4076349173313,60.78181818181818,69.5,Consumer Goods,Asia,2025,56.1,97.8,28.3,42.1,172327.4,4.700000000000003,0.07751886871229881
COMPANY_130,2231.827272727273,317.19701477444295,23.954545454545453,4.94274491277137,7115.263636363636,-1.1000000000000005,30.354545454545452,2.6945736717943465,27.1,33.9,12.063636363636363,4.285154075940031,29.00909090909091,2.625815890520332,49.96363636363637,2.548832174652823,746718.9363636364,105128.80295338928,334.6569597386702,5577.616019142327,446.2092906820135,37.9,43.300000000000004,Manufacturing,Asia,2025,33.6,17.8,29.6,53.3,585823.8,3.2454545454545496,0.08877002213158974
COMPANY_131,31366.00909090909,3827.9893415354604,19.172727272727272,2.192300576604818,73482.68181818182,4.036363636363636,71.27272727272727,1.2215489421966754,69.4,72.8,84.69090909090909,1.982147595641929,88.76363636363637,1.7562874065896643,40.345454545454544,3.2782201379296114,380839.8090909091,46682.034744844954,12.14117324880457,30.352932408298752,6.070586140424038,48.41818181818181,54.39999999999999,Finance,Latin America,2025,72.7,86.7,88.5,42.8,430156.9,1.4272727272727366,0.017139079546126826
COMPANY_132,925.4818181818181,102.47093068945765,6.863636363636363,2.742725916774306,1113.409090909091,-1.9727272727272729,62.790909090909096,2.90738870653875,58.9,66.7,79.15454545454546,5.2374351807661785,66.89090909090909,3.2589736253779487,42.300000000000004,1.8750999973334763,119909.80909090908,17269.823378219866,129.17401339424535,645.8700004456094,161.4675089327249,36.85454545454545,44.3,Consumer Goods,Oceania,2025,65.3,86.0,68.0,41.7,89628.4,2.509090909090901,0.046302701276858614
COMPANY_133,801.2181818181817,101.93426134702521,3.2818181818181817,1.8010098177512428,844.781818181818,3.936363636363636,68.35454545454546,2.448821609004471,64.6,71.7,31.063636363636363,2.082917534264249,84.11818181818181,4.205667172237525,89.93636363636364,2.1303862219197454,157227.41818181818,18550.189336274616,196.51162880065885,982.5581993775482,245.6395462517648,58.872727272727275,62.2,Consumer Goods,Europe,2025,71.7,34.2,89.6,91.4,161448.2,3.345454545454544,0.03582529285682828
COMPANY_134,6563.854545454545,2234.605013582327,13.054545454545455,1.692550522946737,15865.018181818183,9.181818181818182,66.34545454545454,2.61662516855725,62.2,69.5,78.61818181818181,4.858769017316661,56.17272727272727,1.5264933076112124,64.24545454545454,2.6986528625829704,420652.1272727273,128632.47111466131,64.9583669558798,129.91672655786445,64.9583669558798,22.445454545454545,29.0,Healthcare,Asia,2025,68.5,83.2,54.2,68.1,585666.1,2.154545454545456,0.03943940374640963
COMPANY_135,1388.7545454545455,170.78380112666642,1.9000000000000001,2.792131802046601,1151.8636363636363,1.5,51.00909090909091,2.687547039757464,45.7,54.2,24.636363636363637,5.2173312578889846,68.15454545454546,2.7573043489479536,60.22727272727273,1.7309482424907523,855177.8636363636,98753.72480005272,616.5521126105264,2055.173692095359,102.75868595103452,43.518181818181816,50.2,Transportation,Asia,2025,54.2,29.9,68.2,64.4,994636.8,3.190909090909095,0.05268760904888987
COMPANY_136,760.4727272727273,238.66226803124573,9.636363636363637,1.9116865471476898,1096.4545454545455,8.181818181818182,51.054545454545455,2.342376415678585,47.9,54.7,52.36363636363637,1.190187151058798,47.89090909090908,5.585061243255002,52.89090909090908,1.7745165794968198,189917.22727272726,58498.14342696855,250.0534760023709,4167.558155797263,333.40464494311374,6.118181818181819,13.0,Manufacturing,Latin America,2025,54.7,53.3,54.8,56.0,256322.6,3.645454545454548,0.045879879936724426
COMPANY_137,965.9636363636364,196.30229378551482,4.990909090909091,2.342415225981314,774.7818181818183,-3.963636363636364,44.59090909090909,2.9763919585479837,39.7,49.7,20.545454545454547,5.515861426171552,34.09090909090909,4.06163871988993,79.19090909090909,1.904969577423506,307671.0,72988.91003958063,316.8623228273087,5281.038693906405,422.48309052850703,58.64545454545455,67.1,Manufacturing,Oceania,2025,49.7,28.3,38.1,82.8,264415.6,5.109090909090909,0.0667488512620343
COMPANY_138,9129.709090909091,3471.3418104400325,3.536363636363637,3.686264430903656,11520.754545454545,-9.436363636363636,46.81818181818182,1.778661396566629,45.1,49.8,48.127272727272725,4.687022702972728,64.8,2.9325756597230357,27.536363636363635,2.967245432138274,7981463.872727272,3328478.643812706,863.1560869745186,8631.560874496901,258.94682782687863,37.26363636363636,45.900000000000006,Energy,Latin America,2025,48.9,54.2,69.2,23.3,3968172.7,2.0818181818181785,0.037990825946083336
COMPANY_139,1293.918181818182,101.54144787407579,3.963636363636364,1.7396969433051992,973.0363636363636,-0.8272727272727273,65.7090909090909,2.9135732513374513,60.7,68.9,73.33636363636364,4.434472398667679,48.0,1.5722595205626837,75.80909090909091,5.13058564794597,88931.39090909091,8912.660781209453,68.65979680492966,137.31962158030936,34.329902135892596,28.127272727272725,36.699999999999996,Retail,Europe,2025,68.5,78.5,45.8,81.0,75575.3,2.7909090909090963,0.04434048943651351
COMPANY_14,1108.1818181818182,264.60083075524096,3.6454545454545455,2.6085872177727305,638.1363636363636,7.136363636363637,41.90909090909091,2.2923588486336723,38.5,46.1,25.827272727272728,2.831639422345617,62.06363636363637,2.1072601772314328,37.88181818181818,2.6122090964615285,675037.3727272728,148243.25225158877,611.5501816098213,2038.5005777188503,101.92502990269003,36.23636363636364,39.2,Transportation,Middle East,2025,46.1,30.4,66.6,41.2,961413.8,4.190909090909095,0.054698367320977
COMPANY_140,809.8,69.18408776590181,9.136363636363637,2.1878175094247365,1063.3454545454545,2.9818181818181815,36.46363636363636,2.8841888728974547,33.8,41.9,6.090909090909091,5.359748976482862,37.23636363636364,2.713401086191551,66.07272727272726,2.1895620151486574,280861.63636363635,21376.625230623882,347.21831561950773,5786.971686093094,462.95773022583995,59.98181818181818,66.8,Manufacturing,Europe,2025,39.9,12.2,37.7,69.9,320881.1,3.4363636363636374,0.07909767539733734
COMPANY_141,5149.50909090909,1276.999489001108,-7.736363636363637,5.032548604290421,11666.327272727272,7.409090909090909,16.463636363636365,1.349275900083247,13.5,18.1,41.28181818181818,3.2707241344442926,3.909090909090909,2.3239856047121057,4.2,1.307669683062202,4669376.427272728,1054808.4956645498,910.9648416855617,9109.648396273618,273.28945606172005,38.336363636363636,47.2,Energy,Africa,2025,17.8,47.2,0.0,6.3,6544121.3,1.336363636363636,0.08195491386480241
COMPANY_142,2148.309090909091,521.3137010563705,6.672727272727273,2.001045181444391,1941.609090909091,6.1,64.7,1.2222929272478003,63.0,66.5,99.2090909090909,1.1202272496726202,43.90909090909091,3.031981050552447,51.0,1.6062378404208997,21712.663636363635,5269.3150432049,10.111727334836276,25.279313715656528,5.055858716597746,55.3,60.3,Finance,North America,2025,66.1,97.7,49.3,51.1,30150.0,1.3999999999999915,0.018891699030105104
COMPANY_143,1432.6454545454546,123.02338284762268,17.236363636363635,1.5285762835218448,4749.172727272728,-1.4727272727272729,68.71818181818182,4.8255192843502765,61.6,76.5,88.50909090909092,4.764547102391685,56.66363636363636,4.693883834794534,60.945454545454545,5.531611634300375,166849.16363636364,22466.900168393167,116.07292545866689,580.3646514045635,145.09116244427562,31.927272727272726,35.300000000000004,Consumer Goods,Oceania,2025,76.5,96.1,63.7,69.6,144466.1,7.781818181818181,0.07022187078694674
COMPANY_144,1638.5,171.22439078589235,6.054545454545454,3.0493814573987414,1123.7181818181818,-0.6272727272727274,53.690909090909095,2.70497857494456,49.8,58.0,18.19090909090909,4.409864974226433,91.75454545454545,2.9340632700620586,51.17272727272727,2.5143949208868936,1407674.0727272728,168925.01024539914,858.2257041911151,8582.257023307971,536.3910570966314,73.56363636363636,76.60000000000001,Utilities,Oceania,2025,58.0,24.1,97.4,52.5,1468189.6,4.309090909090905,0.050380569462225126
COMPANY_145,5383.681818181818,2017.9445011289001,27.154545454545453,10.841804613288659,22699.399999999998,11.872727272727273,35.1,4.734976240700686,28.1,40.8,8.218181818181819,4.4451812520567,69.36363636363636,6.663223353193671,27.7,3.4502173844556516,6099270.709090909,2134100.7177499966,1142.4841906056997,11424.841934021722,342.7452603162981,61.14545454545455,64.3,Energy,Middle East,2025,40.8,14.5,75.8,31.9,10387255.9,5.699999999999996,0.13489960799717052
COMPANY_146,985.1363636363636,82.26095395419719,17.599999999999998,3.393817909081157,3079.2,1.2454545454545456,48.39090909090908,1.8833239474156034,45.6,51.5,38.90909090909091,2.9911384272395494,31.20909090909091,2.889793953019676,75.07272727272728,3.6883847166723025,182618.83636363636,13620.720892909645,185.5304513689546,927.6522539077396,231.91305404199437,43.86363636363637,51.0,Consumer Goods,Africa,2025,50.8,42.0,30.1,80.4,184357.9,2.4090909090909136,0.03891896190413609
COMPANY_147,9008.199999999999,2334.977129224182,-2.118181818181818,7.899344046415269,13134.681818181818,-5.454545454545454,48.35454545454545,0.9771014649089792,47.3,49.8,48.32727272727273,2.0199459938775144,70.62727272727273,1.481277090277785,26.09090909090909,3.8901039948707155,7765860.418181818,2040888.0258492038,861.6753096943,8616.753084330176,258.5025937449045,44.53636363636364,53.39999999999999,Energy,Latin America,2025,49.8,47.7,70.6,31.1,5091530.9,1.4454545454545453,0.02020702409099224
COMPANY_148,12842.681818181818,3952.0248030138123,-1.2,7.773158946014163,21206.863636363636,9.836363636363636,44.25454545454546,3.7125095653381517,38.8,50.3,46.29090909090909,5.311582541099128,64.2090909090909,2.73768316116184,22.28181818181818,6.575837312740969,1112546.5,302246.7078524164,87.60016519121392,175.20033096624766,87.60016519121392,41.92727272727273,57.00000000000001,Healthcare,Middle East,2025,50.3,54.5,70.1,26.4,1582140.0,6.04545454545454,0.08388990390041016
COMPANY_149,13799.8,7275.99528985554,13.036363636363637,1.9683865104560783,42881.34545454545,15.409090909090908,53.31818181818182,1.7775365998021981,51.2,56.1,87.34545454545454,2.7703298129874807,42.24545454545454,2.097791046011795,30.39090909090909,2.141707050674552,401462.38181818184,200421.57074668296,29.4360023654542,58.872004215273506,17.661600403286954,56.95454545454545,61.10000000000001,Technology,Africa,2025,55.8,90.3,45.6,31.5,750679.4,2.481818181818177,0.033338282349231335
